mean_fit_time,mean_score_time,mean_test_AUC,mean_train_AUC,mean_test_F1,mean_train_F1,mean_test_Balanced Acc,mean_train_Balanced Acc,mean_test_MCC,mean_train_MCC,mean_test_Precision,mean_train_Precision,mean_test_Recall,mean_train_Recall,classifier,feature_selector
0.0334990421930948,0.0439599951108296,0.5427015250544662,1.0,0.2616300366300366,1.0,0.5427015250544662,1.0,0.0989152510223413,1.0,0.299537037037037,1.0,0.2583333333333333,1.0,SVM,distance_correlation
0.0111484726270039,0.0307411750157674,0.694022331154684,0.8179989944695828,0.4851190476190476,0.7120907139023082,0.6940223311546841,0.8179989944695828,0.3821701856342356,0.6450822880133175,0.4984126984126984,0.7283508158508157,0.5125000000000001,0.7003205128205129,SVM,lasso
0.0139728585879007,0.0294147133827209,0.5742510893246188,1.0,0.3092051467051467,1.0,0.5742510893246188,1.0,0.13001134360637,1.0,0.2789772727272727,1.0,0.3791666666666666,1.0,SVM,xgboost
0.0077234109242757,0.0104612509409586,0.644212962962963,0.9016779788838613,0.4330206830206831,0.8812913294435033,0.644212962962963,0.9016779788838614,0.3259367857197124,0.8617665361773726,0.5263888888888889,0.9702020202020202,0.4041666666666666,0.8098290598290601,SVM,random_forest
